product_id,product,market_price,rating,description
4741,Colocasia - Organically Grown,23.75,,"Fresho Organic products are organically grown and handpicked by expert.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
4829,Banana - Poovan,32.5,,"With fairly large insize and a bright, glossy, yellow colour, Poovan bananas have a powdery flesh that is highly fragrant and tasty.
We have selected the best quality Poovan Bananas for you directly from our farmers and will carefully deliver them to your doorstep.
Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1554/peanut-butter-and-banana-sandwich/"
4904,Grape Fruit - Indian,98.75,,Grapefruits are oblate fruits with yellow or pink-yellow thick skin with tart and tangy flavour but sweet.
4937,Yam - Sliced,33.75,,Fresho brings sliced yams to your doorstep. Now roast or boil them in a jiffy and make a meal appear on the table in a flash. Do not forget to check out our delicious recipe-https://www.bigbasket.com/cookbook/recipes/779/sindhi-kadhi/
4967,Chinese Cabbage,48.75,,"A delicate, mild and sweet flavour on the tongue, Chinese cabbage, also called Chinese leaves, is an exotic variety of lettuce that has pale, tightly wrapped and succulent leaves.  Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/248/cabbage-and-paneer-sandwich/"
4986,"Beans - French, Ring",161.25,,"Thin and cylindrical in shape, French Ring beans come with plump notches that enclose the peas inside.
Peas are lime green in colour and semi starchy with sweet and grassy flavours."
5003,Aloe Vera - Organically grown,50,,"Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
5016,Sapota - Organically Grown,43.75,,"Brown skinned sapotas are smooth to grainy textured, musky-scented and deliciously sweet in taste. The flesh generally contains 2-3 large and inedible black seeds. Fresho sapotas are freshly plucked by our farmers who grow it organically and the best quality is delivered to you. Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1232/summer-fruit-salad/"
5039,Pumpkin - Disco,37.5,,"The pumpkins have a smooth, yellowish-orange skin with a creamish to orange coloured flesh that has a pleasant squash-like taste. Their flat, edible seeds (pepitas) are tender and mildly sweet.
Fresho is our brand of fresh fruits and vegetables which are individually handpicked every day by our experienced and technically competent buyers.
Our buying, storing and packaging processes are tailored to ensure that only the fresh, nutrient-dense, healthy and delicious produce reaches your doorstep.
We guarantee the quality of all Fresho products.If you're not satisfied with the freshness of the items, you can hand them back to our Customer Experience Executive (CEE) for a full refund.
Click here for delicious fruit recipes - https://www.bigbasket.com/flavors/collections/228/fresh-fruits/"
5112,Tomato - Hybrid 1kg + Onion 1kg + Potato 1kg (Organically Grown),98.75,," It is organically grown and handpicked from farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
5155,Tomato - Diced,27.5,,do not fret about messy hands and labour time in cutting tomatoes again. We value your time and bring you uniformly diced tomatoes to your doorstep to prepare the meal in a flash.  Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/1475/biscuit-pizza/
5173,Carrot - Ooty,47.5,,"A popular sweet-tasting root vegetable, Carrots are narrow and cone shaped.
They have thick, fleshy, deeply colored root, which grows underground, and feathery green leaves that emerge above the ground.
While these greens are fresh tasting and slightly bitter, the carrot roots are crunchy textured with a sweet and minty aromatic taste.
Fresho brings you the flavour and richness of the finest bright orange, crispy and juicy carrots. 
Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/1203/carrot-or-gajar-ki-burfi/"
5212,"Carrots Sliced, Broccoli Florets and Cauliflower Florets",42.5,,"Fresh carrot, broccoli and cauliflower, cleaned and cut into almost equal sizes. Make your cooking fun without having to waste time on cutting and peeling.
Try out this recipe at home -  https://www.bigbasket.com/flavors/collections/222/ready-to-cook-vegetable-pack-recipes/ 
 Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
5262,Ladies Finger - Diced,33.75,,Fresho brings to you diced Ladies Finger with a mild and slightly grassy flavour.
5287,Potato - Organically Grown,36.25,,"It is organically grown and handpicked from farm  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability."
5304,Tamarind - Sweet,123.75,,"Sweet tamarind is bean shaped with brown to clay coloured skin. Flesh inside the pod is tender, succulent and sweet.Tamarinds include small amounts of a mixture of vitamins, including vitamins A, C, E and K. Do not forget to check our delicious fruit recipe -  https://www.bigbasket.com/cookbook/recipes/642/dahi-vada/"
5371,Dry Copra/Coconut,75,,"Dry Copra/Coconut is rich in dietary fibre and it helps in having a healthy heart. It improves brain function, boosts the immune system, reduces anaemia and the risk of cancer.Product image shown is for representation purpose only, actual product may vary based on season, production and availability."
5408,Soursop,173.75,,"Soursop fruits are dark green, ovoid and have a whitish and aromatic flesh. Since the ripe fruits taste acidic, the fruits are called as Soursop.
The white pulp is fiber rich, and has a core of indigestible black seeds. The pulp is also used to make fruit nectar, smoothies, fruit juice drinks, as well as candies, sorbets, and ice cream flavourings. Soursop inhibits the growth of cancer cells, so it is also called as the Cancer Fruit."
5519,Baby Corn - Peeled,52.5,,"Baby corns are small in size and handpicked before they mature. We deliver them to you fresh and peeled, so no more postponing that corn dish you wanted to make because you didn't get the time. 
 Do not forget to check our delicious recipe - https://www.bigbasket.com/cookbook/recipes/955/baby-corn-sesame-stir-fry/"
5524,Muskmelon -  Netted Small,38.75,,"Having a netlike/ reticulated skin covering, its a round melon with firm, orange, moderately sweet flesh and a thin, reticulated, light-grey rind.  Do not forget to check our delicious fruit recipe - https://www.bigbasket.com/cookbook/recipes/1817/cantaloupe-juice-muskmelon-juice/"
5582,Mint Leaves,11.25,,"Mint leaves are tender herbs with gentle stems and have a distinct pleasant aroma, pleasing taste, cool after-sensation, and medicinal qualities.
They are best used raw or added at the end of cooking in order to maintain their delicate flavor and texture.
Do not forget to check out our delicious recipe- https://www.bigbasket.com/cookbook/recipes/810/honey-mint-lemonade/"
5740,Sweet Potato - Organically Grown,25,,"Fresho Organic products are organically grown and handpicked by expert. Sweet potatoes are large, starchy, sweet-tasting root vegetables. 
Product image shown is for representation purpose only, the actual product may vary based on season, produce & availability."
5811,Sambar Onion - Peeled (Small Onion),51.25,,"Also known as button onions, Sambar Onions are relatively smaller onions with mild flavour and slightly sweet taste. Fresho delivers at your doorstep freshly peeled sambar onions, making your preparations much easier and quicker because we value your time!"
